15.03.2023 16:09:40, 1233
15.03.2023 16:09:40, 1231
15.03.2023 16:09:40, 1232
15.03.2023 16:09:40, 1225
15.03.2023 16:09:40, 1222
15.03.2023 16:09:40, 1230
15.03.2023 16:09:41, 1228
15.03.2023 16:09:41, 1228
15.03.2023 16:09:41, 1237
15.03.2023 16:09:41, 1227
15.03.2023 16:09:41, 1225
15.03.2023 16:09:41, 1221
15.03.2023 16:09:41, 1235
15.03.2023 16:09:41, 1226
15.03.2023 16:09:41, 1242
15.03.2023 16:09:41, 1226
15.03.2023 16:09:42, 1225
15.03.2023 16:09:42, 1222
15.03.2023 16:09:42, 1231
15.03.2023 16:09:42, 1232
15.03.2023 16:09:42, 1233
15.03.2023 16:09:42, 1225
15.03.2023 16:09:42, 1225
15.03.2023 16:09:42, 1242
15.03.2023 16:09:42, 1222
15.03.2023 16:09:43, 1232
15.03.2023 16:09:43, 1238
15.03.2023 16:09:43, 1226
15.03.2023 16:09:43, 1220
15.03.2023 16:09:43, 1226
15.03.2023 16:09:43, 1231
15.03.2023 16:09:43, 1232
15.03.2023 16:09:43, 1241
15.03.2023 16:09:43, 1231
15.03.2023 16:09:44, 1229
15.03.2023 16:09:44, 1229
15.03.2023 16:09:44, 1237
15.03.2023 16:09:44, 1228
15.03.2023 16:09:44, 1225
15.03.2023 16:09:44, 1225
15.03.2023 16:09:44, 1229
